Event,Species,Gear,PCG,Duration,Day,Month,Year,Date,Latitude,Longitude,StationDepth,StationType,Abundance,Temp
2014-1162,A244,324,T60144047324,76,17,8,2014,17-Aug-14,27.90731,-80.02134,55,Random,0,19.50
2014-1162,A244,324,T60144048324,84,17,8,2014,17-Aug-14,27.90468,-80.03199,53,Random,0,19.50
2014-1162,A244,324,T60144049324,86,17,8,2014,17-Aug-14,27.90024,-80.0294,52,Random,0,19.50
2014-1162,A244,324,T60144051324,91,17,8,2014,17-Aug-14,27.89288,-80.02726,54,Random,0,19.50
2014-1163,A244,324,T60144053324,78,17,8,2014,17-Aug-14,27.87858,-80.15765,28,Random,0,23.72
2014-1163,A244,324,T60144054324,79,17,8,2014,17-Aug-14,27.87438,-80.1561,29,Random,2,23.72
2014-1163,A244,324,T60144055324,81,17,8,2014,17-Aug-14,27.86995,-80.1555,28,Random,4,23.72
2014-1164,A244,324,T60144059324,90,18,8,2014,18-Aug-14,28.83624,-80.652,19,Random,9,23.71
2014-1164,A244,324,T60144060324,91,18,8,2014,18-Aug-14,28.83554,-80.64719,20,Random,0,23.71
2014-1164,A244,324,T60144062324,95,18,8,2014,18-Aug-14,28.83065,-80.64507,20,Random,3,23.71
2014-1165,A244,324,T60144065324,85,18,8,2014,18-Aug-14,28.94272,-80.48184,22,Random,1,22.44
2014-1165,A244,324,T60144067324,91,18,8,2014,18-Aug-14,28.93459,-80.48255,20,Random,1,22.44
2014-1165,A244,324,T60144068324,94,18,8,2014,18-Aug-14,28.92723,-80.48016,20,Random,0,22.44
2014-1165,A244,324,T60144069324,94,18,8,2014,18-Aug-14,28.92155,-80.4772,21,Random,1,22.44
2014-1166,A244,324,T60144071324,83,18,8,2014,18-Aug-14,28.87935,-80.47263,22,Random,8,22.74
2014-1166,A244,324,T60144074324,91,18,8,2014,18-Aug-14,28.84223,-80.43801,21,Random,0,22.74
2014-1166,A244,324,T60144075324,94,18,8,2014,18-Aug-14,28.83603,-80.44329,21,Random,0,22.74
2014-1167,A244,324,T60144080324,79,18,8,2014,18-Aug-14,28.9463,-80.36051,32,Random,4,21.27
2014-1168,A244,324,T60144083324,88,19,8,2014,19-Aug-14,29.15693,-80.82858,22,Random,0,24.69
2014-1168,A244,324,T60144084324,91,19,8,2014,19-Aug-14,29.15335,-80.82555,22,Random,4,24.69
2014-1168,A244,324,T60144085324,90,19,8,2014,19-Aug-14,29.15329,-80.8227,22,Random,0,24.69
2014-1168,A244,324,T60144087324,97,19,8,2014,19-Aug-14,29.1582,-80.82336,21,Random,6,24.69
2014-1169,A244,324,T60144089324,79,19,8,2014,19-Aug-14,29.21015,-80.52726,27,Random,1,22.43
2014-1169,A244,324,T60144090324,83,19,8,2014,19-Aug-14,29.1974,-80.52438,26,Random,1,22.43
2014-1169,A244,324,T60144091324,88,19,8,2014,19-Aug-14,29.18114,-80.51967,26,Random,0,22.43
2014-1169,A244,324,T60144093324,96,19,8,2014,19-Aug-14,29.17415,-80.51739,27,Random,0,22.43
2014-1169,A244,324,T60144094324,99,19,8,2014,19-Aug-14,29.16897,-80.51674,26,Random,0,22.43
2014-1170,A244,324,T60144096324,81,19,8,2014,19-Aug-14,29.13889,-80.5084,25,Random,0,22.08
2014-1170,A244,324,T60144098324,85,19,8,2014,19-Aug-14,29.13225,-80.50166,27,Random,0,22.08
2014-1170,A244,324,T60144100324,89,19,8,2014,19-Aug-14,29.1269,-80.49731,25,Random,0,22.08
2014-1170,A244,324,T60144101324,92,19,8,2014,19-Aug-14,29.12312,-80.49719,25,Random,0,22.08
2014-1171,A244,324,T60144103324,81,19,8,2014,19-Aug-14,29.07047,-80.54504,25,Random,0,22.55
2014-1171,A244,324,T60144104324,86,19,8,2014,19-Aug-14,29.06985,-80.54086,21,Random,0,22.55
2014-1171,A244,324,T60144105324,89,19,8,2014,19-Aug-14,29.06837,-80.53598,25,Random,0,22.55
2014-1172,A244,324,T60144107324,97,20,8,2014,20-Aug-14,29.47906,-81.06224,21,Random,0,24.79
2014-1172,A244,324,T60144108324,101,20,8,2014,20-Aug-14,29.48346,-81.06001,20,Random,0,24.79
2014-1172,A244,324,T60144109324,107,20,8,2014,20-Aug-14,29.5142,-80.9747,23,Random,9,24.79
2014-1172,A244,324,T60144110324,111,20,8,2014,20-Aug-14,29.51252,-80.94479,23,Random,7,24.79
2014-1173,A244,324,T60144112324,87,20,8,2014,20-Aug-14,29.68256,-80.73907,31,Random,0,25.16
2014-1173,A244,324,T60144113324,91,20,8,2014,20-Aug-14,29.78372,-80.74011,28,Random,0,25.16
2014-1174,A244,324,T60144115324,81,9,9,2014,09-Sep-14,31.62801,-80.57776,26,Random,0,28.85
2014-1174,A244,324,T60144116324,86,9,9,2014,09-Sep-14,31.62759,-80.57433,25,Random,0,28.85
2014-1174,A244,324,T60144117324,83,9,9,2014,09-Sep-14,31.62249,-80.5636,26,Random,0,28.85
2014-1175,A244,324,T60144119324,78,9,9,2014,09-Sep-14,31.29601,-79.86172,52,Random,0,27.06
2014-1175,A244,324,T60144120324,80,9,9,2014,09-Sep-14,31.2923,-79.86307,52,Random,0,27.06
2014-1175,A244,324,T60144121324,84,9,9,2014,09-Sep-14,31.28781,-79.86417,52,Random,0,27.06
2014-1175,A244,324,T60144122324,90,9,9,2014,09-Sep-14,31.28443,-79.86628,49,Random,0,27.06
2014-1175,A244,324,T60144123324,93,9,9,2014,09-Sep-14,31.2793,-79.86835,52,Random,0,27.06
2014-1175,A244,324,T60144124324,96,9,9,2014,09-Sep-14,31.27613,-79.86983,49,Random,0,27.06
2014-1176,A244,324,T60144126324,88,9,9,2014,09-Sep-14,31.23929,-79.88315,49,Random,0,27.36
2014-1176,A244,324,T60144127324,91,9,9,2014,09-Sep-14,31.23533,-79.88538,50,Random,0,27.36
2014-1176,A244,324,T60144128324,92,9,9,2014,09-Sep-14,31.22674,-79.88752,51,Random,0,27.36
2014-1176,A244,324,T60144129324,94,9,9,2014,09-Sep-14,31.21983,-79.89134,48,Random,0,27.36
2014-1177,A244,324,T60144131324,81,10,9,2014,10-Sep-14,29.78721,-80.29515,56,Random,0,22.27
2014-1177,A244,324,T60144132324,76,10,9,2014,10-Sep-14,29.7827,-80.29573,55,Random,0,22.27
2014-1177,A244,324,T60144133324,70,10,9,2014,10-Sep-14,29.77702,-80.29557,57,Random,0,22.27
2014-1177,A244,324,T60144134324,74,10,9,2014,10-Sep-14,29.7575,-80.29485,56,Random,0,22.27
2014-1177,A244,324,T60144135324,79,10,9,2014,10-Sep-14,29.75193,-80.29761,56,Random,0,22.27
2014-1178,A244,324,T60144137324,75,10,9,2014,10-Sep-14,30.22604,-80.45497,39,Random,0,28.08
2014-1178,A244,324,T60144138324,79,10,9,2014,10-Sep-14,30.22988,-80.45429,39,Random,0,28.08
2014-1178,A244,324,T60144139324,82,10,9,2014,10-Sep-14,30.22699,-80.45898,40,Random,0,28.08
2014-1178,A244,324,T60144140324,84,10,9,2014,10-Sep-14,30.23056,-80.45869,39,Random,0,28.08
2014-1178,A244,324,T60144141324,85,10,9,2014,10-Sep-14,30.23469,-80.45867,38,Random,0,28.08
2014-1178,A244,324,T60144142324,87,10,9,2014,10-Sep-14,30.23234,-80.46426,39,Random,0,28.08
2014-1179,A244,324,T60144144324,81,10,9,2014,10-Sep-14,30.19944,-80.90061,27,Random,0,28.23
2014-1179,A244,324,T60144145324,86,10,9,2014,10-Sep-14,30.21508,-81.00407,28,Random,0,28.23
2014-1180,A244,324,T60144147324,83,11,9,2014,11-Sep-14,30.64659,-80.20886,45,Random,0,28.03
2014-1180,A244,324,T60144148324,87,11,9,2014,11-Sep-14,30.64216,-80.20976,45,Random,0,28.03
2014-1180,A244,324,T60144150324,91,11,9,2014,11-Sep-14,30.63788,-80.21154,44,Random,0,28.03
2014-1180,A244,324,T60144152324,94,11,9,2014,11-Sep-14,30.63087,-80.2129,46,Random,0,28.03
2014-1181,A244,324,T60144154324,81,11,9,2014,11-Sep-14,30.506,-80.25949,47,Random,0,27.18
2014-1181,A244,324,T60144156324,93,11,9,2014,11-Sep-14,30.50182,-80.25998,47,Random,0,27.18
2014-1181,A244,324,T60144158324,109,11,9,2014,11-Sep-14,30.49668,-80.25961,46,Random,0,27.18
2014-1182,A244,324,T60144160324,80,11,9,2014,11-Sep-14,30.37874,-80.33662,42,Random,0,27.86
2014-1182,A244,324,T60144161324,87,11,9,2014,11-Sep-14,30.37456,-80.33505,43,Random,0,27.86
2014-1182,A244,324,T60144162324,92,11,9,2014,11-Sep-14,30.37048,-80.33627,42,Random,0,27.86
2014-1182,A244,324,T60144163324,97,11,9,2014,11-Sep-14,30.36664,-80.33954,41,Random,0,27.86
2014-1182,A244,324,T60144164324,100,11,9,2014,11-Sep-14,30.35658,-80.34765,42,Random,0,27.86
2014-1183,A244,324,T60144166324,82,11,9,2014,11-Sep-14,30.32265,-80.35652,41,Random,0,27.83
2014-1183,A244,324,T60144167324,86,11,9,2014,11-Sep-14,30.31947,-80.35462,42,Random,0,27.83
2014-1183,A244,324,T60144168324,87,11,9,2014,11-Sep-14,30.31801,-80.35815,41,Random,0,27.83
2014-1184,A244,324,T60144170324,84,12,9,2014,12-Sep-14,30.9144,-80.59,35,Random,0,28.74
2014-1184,A244,324,T60144171324,88,12,9,2014,12-Sep-14,30.90856,-80.59543,34,Random,0,28.74
2014-1184,A244,324,T60144172324,93,12,9,2014,12-Sep-14,30.90995,-80.60344,34,Random,0,28.74
2014-1184,A244,324,T60144173324,97,12,9,2014,12-Sep-14,30.9143,-80.61196,35,Random,0,28.74
2014-1184,A244,324,T60144174324,100,12,9,2014,12-Sep-14,30.91123,-80.61387,35,Random,0,28.74
2014-1184,A244,324,T60144175324,103,12,9,2014,12-Sep-14,30.91295,-80.62051,35,Random,0,28.74
2014-1185,A244,324,T60144177324,82,12,9,2014,12-Sep-14,30.90491,-80.60254,35,Random,0,28.73
2014-1185,A244,324,T60144178324,88,12,9,2014,12-Sep-14,30.90039,-80.60066,35,Random,0,28.73
2014-1185,A244,324,T60144179324,95,12,9,2014,12-Sep-14,30.89307,-80.61494,35,Random,0,28.73
2014-1185,A244,324,T60144180324,98,12,9,2014,12-Sep-14,30.88885,-80.61566,35,Random,1,28.73
2014-1185,A244,324,T60144181324,102,12,9,2014,12-Sep-14,30.88666,-80.60409,36,Random,28,28.73
2014-1186,A244,324,T60144183324,83,12,9,2014,12-Sep-14,30.55544,-80.71578,34,Random,54,28.45
2014-1186,A244,324,T60144184324,87,12,9,2014,12-Sep-14,30.55911,-80.71857,34,Random,0,28.45
2014-1186,A244,324,T60144185324,93,12,9,2014,12-Sep-14,30.55923,-80.74016,34,Random,15,28.45
2014-1186,A244,324,T60144186324,96,12,9,2014,12-Sep-14,30.58166,-80.78017,33,Random,42,28.45
2015-1000,A244,324,T60153000324,90,21,4,2015,21-Apr-15,31.59661,-80.79115,18,Random,0,19.81
2015-1000,A244,324,T60153001324,92,21,4,2015,21-Apr-15,31.5919,-80.79385,18,Random,0,19.81
2015-1000,A244,324,T60153002324,95,21,4,2015,21-Apr-15,31.59483,-80.80093,18,Random,0,19.81
2015-1000,A244,324,T60153003324,99,21,4,2015,21-Apr-15,31.59397,-80.80428,18,Random,0,19.81
2015-1001,A244,324,T60153005324,80,22,4,2015,22-Apr-15,30.51091,-80.63946,33,Random,18,21.73
2015-1001,A244,324,T60153007324,93,22,4,2015,22-Apr-15,30.50489,-80.60332,35,Random,0,21.73
2015-1001,A244,324,T60153008324,98,22,4,2015,22-Apr-15,30.49706,-80.58977,38,Random,0,21.73
2015-1001,A244,324,T60153010324,104,22,4,2015,22-Apr-15,30.50663,-80.5797,36,Random,0,21.73
2015-1002,A244,324,T60153013324,81,22,4,2015,22-Apr-15,30.49141,-80.52836,38,Random,0,21.94
2015-1002,A244,324,T60153016324,98,22,4,2015,22-Apr-15,30.49492,-80.51949,36,Random,0,21.94
2015-1002,A244,324,T60153017324,101,22,4,2015,22-Apr-15,30.49234,-80.51266,38,Random,0,21.94
2015-1003,A244,324,T60153019324,84,22,4,2015,22-Apr-15,30.517,-80.47517,38,Random,0,21.76
2015-1003,A244,324,T60153020324,87,22,4,2015,22-Apr-15,30.51644,-80.46828,38,Random,0,21.76
2015-1003,A244,324,T60153021324,90,22,4,2015,22-Apr-15,30.51803,-80.46481,37,Random,0,21.76
2015-1003,A244,324,T60153023324,95,22,4,2015,22-Apr-15,30.52164,-80.46106,37,Random,0,21.76
2015-1003,A244,324,T60153024324,99,22,4,2015,22-Apr-15,30.50397,-80.45422,37,Random,0,21.76
2015-1004,A244,324,T60153026324,74,22,4,2015,22-Apr-15,30.43544,-80.47508,38,Random,1,21.79
2015-1004,A244,324,T60153027324,78,22,4,2015,22-Apr-15,30.43421,-80.48805,38,Random,0,21.79
2015-1004,A244,324,T60153028324,80,22,4,2015,22-Apr-15,30.42637,-80.4838,38,Random,0,21.79
2015-1004,A244,324,T60153029324,79,22,4,2015,22-Apr-15,30.41252,-80.47395,37,Random,0,21.79
2015-1005,A244,324,T60153031324,83,23,4,2015,23-Apr-15,29.36851,-80.46569,28,Random,0,19.46
2015-1005,A244,324,T60153032324,80,23,4,2015,23-Apr-15,29.36457,-80.46701,27,Random,0,19.46
2015-1005,A244,324,T60153033324,84,23,4,2015,23-Apr-15,29.36164,-80.4655,27,Random,0,19.46
2015-1005,A244,324,T60153035324,86,23,4,2015,23-Apr-15,29.35259,-80.46249,28,Random,0,19.46
2015-1005,A244,324,T60153036324,89,23,4,2015,23-Apr-15,29.3494,-80.45947,29,Random,0,19.46
2015-1006,A244,324,T60153038324,93,23,4,2015,23-Apr-15,29.32483,-80.40664,31,Random,13,19.63
2015-1006,A244,324,T60153039324,94,23,4,2015,23-Apr-15,29.32042,-80.40206,31,Random,0,19.63
2015-1006,A244,324,T60153040324,93,23,4,2015,23-Apr-15,29.30575,-80.38884,31,Random,0,19.63
2015-1006,A244,324,T60153043324,98,23,4,2015,23-Apr-15,29.29885,-80.38437,33,Random,0,19.63
2015-1007,A244,324,T60153045324,81,23,4,2015,23-Apr-15,29.29652,-80.43255,30,Random,0,20.28
2015-1007,A244,324,T60153046324,83,23,4,2015,23-Apr-15,29.29032,-80.43005,32,Random,1,20.28
2015-1007,A244,324,T60153047324,86,23,4,2015,23-Apr-15,29.27261,-80.42091,32,Random,0,20.28
2015-1007,A244,324,T60153049324,89,23,4,2015,23-Apr-15,29.26925,-80.44151,30,Random,0,20.28
2015-1007,A244,324,T60153050324,94,23,4,2015,23-Apr-15,29.26746,-80.44527,31,Random,0,20.28
2015-1008,A244,324,T60153052324,76,23,4,2015,23-Apr-15,29.32059,-80.50962,32,Random,10,20.27
2015-1008,A244,324,T60153054324,82,23,4,2015,23-Apr-15,29.32505,-80.51237,31,Random,0,20.27
2015-1008,A244,324,T60153056324,81,24,4,2015,24-Apr-15,27.46156,-80.07512,24,Random,0,20.27
2015-1009,A244,324,T60153057324,83,24,4,2015,24-Apr-15,27.45663,-80.07341,23,Random,0,20.52
2015-1009,A244,324,T60153058324,84,24,4,2015,24-Apr-15,27.44732,-80.07104,24,Random,0,20.52
2015-1009,A244,324,T60153059324,95,24,4,2015,24-Apr-15,27.4387,-80.06935,24,Random,0,20.52
2015-1009,A244,324,T60153060324,98,24,4,2015,24-Apr-15,27.43461,-80.06797,24,Random,0,20.52
2015-1009,A244,324,T60153061324,96,24,4,2015,24-Apr-15,27.43084,-80.06663,24,Random,1,20.52
2015-1010,A244,324,T60153064324,104,24,4,2015,24-Apr-15,27.33576,-80.06842,26,Random,0,21.32
2015-1010,A244,324,T60153067324,123,24,4,2015,24-Apr-15,27.33204,-80.06805,25,Random,0,21.32
2015-1011,A244,324,T60153071324,93,24,4,2015,24-Apr-15,27.22788,-80.05144,24,Random,0,
2015-1012,A244,324,T60153074324,77,25,4,2015,25-Apr-15,27.74779,-80.12955,29,Random,0,20.16
2015-1012,A244,324,T60153075324,79,25,4,2015,25-Apr-15,27.74312,-80.13477,24,Random,0,20.16
2015-1012,A244,324,T60153076324,82,25,4,2015,25-Apr-15,27.73911,-80.12656,28,Random,0,20.16
2015-1012,A244,324,T60153077324,84,25,4,2015,25-Apr-15,27.72888,-80.12888,28,Random,0,20.16
2015-1012,A244,324,T60153078324,88,25,4,2015,25-Apr-15,27.71796,-80.12472,27,Random,0,20.16
2015-1012,A244,324,T60153079324,92,25,4,2015,25-Apr-15,27.71354,-80.12473,24,Random,0,20.16
2015-1013,A244,324,T60153081324,80,26,4,2015,26-Apr-15,28.01096,-80.38491,17,Random,0,23.00
2015-1013,A244,324,T60153083324,86,26,4,2015,26-Apr-15,28.02388,-80.39767,18,Random,0,23.00
2015-1013,A244,324,T60153084324,89,26,4,2015,26-Apr-15,28.02192,-80.40038,17,Random,0,23.00
2015-1013,A244,324,T60153085324,90,26,4,2015,26-Apr-15,28.02592,-80.40948,18,Random,0,23.00
2015-1013,A244,324,T60153086324,94,26,4,2015,26-Apr-15,28.03112,-80.41167,17,Random,0,23.00
2015-1014,A244,324,T60153089324,79,26,4,2015,26-Apr-15,28.09125,-80.19833,30,Random,0,21.13
2015-1014,A244,324,T60153090324,83,26,4,2015,26-Apr-15,28.08862,-80.20538,30,Random,0,21.13
2015-1014,A244,324,T60153092324,87,26,4,2015,26-Apr-15,28.09329,-80.20742,28,Random,0,21.13
2015-1015,A244,324,T60153095324,77,26,4,2015,26-Apr-15,28.14605,-80.22272,25,Random,2,21.37
2015-1015,A244,324,T60153096324,78,26,4,2015,26-Apr-15,28.15052,-80.22295,25,Random,0,21.37
2015-1015,A244,324,T60153098324,85,26,4,2015,26-Apr-15,28.15055,-80.23486,24,Random,0,21.37
2015-1015,A244,324,T60153100324,89,26,4,2015,26-Apr-15,28.15768,-80.2252,27,Random,0,21.37
2015-1016,A244,324,T60153102324,79,26,4,2015,26-Apr-15,28.1834,-80.23026,25,Random,0,21.65
2015-1016,A244,324,T60153103324,81,26,4,2015,26-Apr-15,28.19242,-80.23106,26,Random,1,21.65
2015-1016,A244,324,T60153104324,83,26,4,2015,26-Apr-15,28.19825,-80.23337,24,Random,0,21.65
2015-1016,A244,324,T60153105324,85,26,4,2015,26-Apr-15,28.20179,-80.23575,28,Random,0,21.65
2015-1016,A244,324,T60153106324,88,26,4,2015,26-Apr-15,28.20982,-80.23764,26,Random,0,21.65
2015-1016,A244,324,T60153107324,91,26,4,2015,26-Apr-15,28.21386,-80.23801,25,Random,0,21.65
2015-1017,A244,324,T60153109324,86,27,4,2015,27-Apr-15,29.00146,-80.4406,25,Random,0,20.97
2015-1017,A244,324,T60153110324,90,27,4,2015,27-Apr-15,29.00006,-80.45394,26,Random,0,20.97
2015-1017,A244,324,T60153111324,93,27,4,2015,27-Apr-15,29.00215,-80.45918,23,Random,1,20.97
2015-1017,A244,324,T60153112324,96,27,4,2015,27-Apr-15,29.0071,-80.46025,23,Random,0,20.97
2015-1017,A244,324,T60153113324,92,27,4,2015,27-Apr-15,29.0122,-80.47098,22,Random,0,20.97
2015-1017,A244,324,T60153114324,95,27,4,2015,27-Apr-15,29.0212,-80.48085,20,Random,0,20.97
2015-1018,A244,324,T60153116324,79,27,4,2015,27-Apr-15,29.01961,-80.46024,24,Random,0,20.96
2015-1018,A244,324,T60153117324,83,27,4,2015,27-Apr-15,29.01946,-80.47031,24,Random,0,20.96
2015-1018,A244,324,T60153118324,85,27,4,2015,27-Apr-15,29.02271,-80.47236,21,Random,0,20.96
2015-1018,A244,324,T60153119324,87,27,4,2015,27-Apr-15,29.02582,-80.47488,21,Random,0,20.96
2015-1018,A244,324,T60153121324,90,27,4,2015,27-Apr-15,29.02797,-80.48325,22,Random,0,20.96
2015-1019,A244,324,T60153123324,78,27,4,2015,27-Apr-15,29.02327,-80.46416,24,Random,0,20.93
2015-1019,A244,324,T60153124324,80,27,4,2015,27-Apr-15,29.02514,-80.4691,24,Random,0,20.93
2015-1019,A244,324,T60153126324,83,27,4,2015,27-Apr-15,29.0311,-80.47261,22,Random,1,20.93
2015-1019,A244,324,T60153127324,86,27,4,2015,27-Apr-15,29.03389,-80.47703,22,Random,0,20.93
2015-1020,A244,324,T60153130324,75,27,4,2015,27-Apr-15,28.97629,-80.42352,24,Random,4,21.33
2015-1020,A244,324,T60153131324,80,27,4,2015,27-Apr-15,28.98036,-80.42389,25,Random,0,21.33
2015-1020,A244,324,T60153132324,82,27,4,2015,27-Apr-15,28.98389,-80.4249,24,Random,0,21.33
2015-1020,A244,324,T60153133324,85,27,4,2015,27-Apr-15,28.98702,-80.4314,24,Random,3,21.33
2015-1020,A244,324,T60153134324,87,27,4,2015,27-Apr-15,28.99379,-80.43317,26,Random,1,21.33
2015-1020,A244,324,T60153135324,90,27,4,2015,27-Apr-15,28.99728,-80.43668,25,Random,0,21.33
2015-1021,A244,324,T60153137324,82,27,4,2015,27-Apr-15,28.94854,-80.36185,32,Random,7,21.15
2015-1021,A244,324,T60153138324,85,27,4,2015,27-Apr-15,28.95246,-80.3626,32,Random,8,21.15
2015-1022,A244,324,T60153140324,81,28,4,2015,28-Apr-15,30.48451,-81.21733,20,Random,0,18.49
2015-1022,A244,324,T60153142324,90,28,4,2015,28-Apr-15,30.48775,-81.21201,20,Random,0,18.49
2015-1022,A244,324,T60153144324,95,28,4,2015,28-Apr-15,30.48799,-81.2209,20,Random,0,18.49
2015-1023,A244,324,T60153147324,79,28,4,2015,28-Apr-15,30.61074,-81.18076,22,Random,0,19.50
2015-1023,A244,324,T60153149324,80,28,4,2015,28-Apr-15,30.61677,-81.18148,22,Random,1,19.50
2015-1023,A244,324,T60153150324,79,28,4,2015,28-Apr-15,30.61785,-81.17657,21,Random,0,19.50
2015-1023,A244,324,T60153151324,84,28,4,2015,28-Apr-15,30.61945,-81.16983,21,Random,0,19.50
2015-1023,A244,324,T60153152324,85,28,4,2015,28-Apr-15,30.6143,-81.16931,21,Random,0,19.50
2015-1024,A244,324,T60153155324,82,28,4,2015,28-Apr-15,30.35947,-80.85873,34,Random,0,19.15
2015-1024,A244,324,T60153156324,83,28,4,2015,28-Apr-15,30.36137,-80.84885,35,Random,0,19.15
2015-1025,A244,324,T60153161324,95,29,4,2015,29-Apr-15,30.21499,-81.00356,28,Random,0,18.38
2015-1026,A244,324,T60153166324,86,29,4,2015,29-Apr-15,30.19949,-80.90077,28,Random,0,18.73
2015-1027,A244,324,T60153168324,81,24,5,2015,24-May-15,31.90672,-80.27999,26,Random,0,23.65
2015-1027,A244,324,T60153169324,85,24,5,2015,24-May-15,31.90911,-80.27385,26,Random,0,23.65
2015-1027,A244,324,T60153170324,88,24,5,2015,24-May-15,31.92024,-80.28596,26,Random,0,23.65
2015-1027,A244,324,T60153171324,93,24,5,2015,24-May-15,31.92558,-80.28217,26,Random,0,23.65
2015-1027,A244,324,T60153172324,97,24,5,2015,24-May-15,31.92941,-80.28632,26,Random,0,23.65
2015-1027,A244,324,T60153173324,99,24,5,2015,24-May-15,31.93442,-80.28737,26,Random,0,23.65
2015-1028,A244,324,T60153175324,95,24,5,2015,24-May-15,31.94001,-80.29283,26,Random,0,23.61
2015-1028,A244,324,T60153176324,103,24,5,2015,24-May-15,31.95309,-80.29906,25,Random,0,23.61
2015-1028,A244,324,T60153177324,105,24,5,2015,24-May-15,31.95196,-80.29108,25,Random,8,23.61
2015-1029,A244,324,T60153179324,84,24,5,2015,24-May-15,31.68428,-80.35143,30,Random,0,23.45
2015-1029,A244,324,T60153180324,101,24,5,2015,24-May-15,31.68213,-80.34821,30,Random,0,23.45
2015-1029,A244,324,T60153181324,103,24,5,2015,24-May-15,31.68501,-80.33871,30,Random,0,23.45
2015-1029,A244,324,T60153182324,105,24,5,2015,24-May-15,31.68528,-80.3315,30,Random,0,23.45
2015-1029,A244,324,T60153183324,113,24,5,2015,24-May-15,31.68488,-80.326,30,Random,0,23.45
2015-1029,A244,324,T60153184324,116,24,5,2015,24-May-15,31.6881,-80.32315,31,Random,0,23.45
2015-1030,A244,324,T60153186324,83,25,5,2015,25-May-15,32.09128,-79.97241,26,Random,4,23.51
2015-1030,A244,324,T60153187324,87,25,5,2015,25-May-15,32.08782,-79.97584,27,Random,3,23.51
2015-1030,A244,324,T60153188324,92,25,5,2015,25-May-15,32.08086,-79.96918,28,Random,1,23.51
2015-1030,A244,324,T60153189324,98,25,5,2015,25-May-15,32.07577,-79.96111,28,Random,0,23.51
2015-1030,A244,324,T60153190324,104,25,5,2015,25-May-15,32.07341,-79.95244,29,Random,0,23.51
2015-1031,A244,324,T60153192324,86,25,5,2015,25-May-15,32.07393,-79.94726,29,Random,0,23.45
2015-1031,A244,324,T60153193324,89,25,5,2015,25-May-15,32.0652,-79.93154,30,Random,0,23.45
2015-1031,A244,324,T60153194324,92,25,5,2015,25-May-15,32.06002,-79.91612,30,Random,0,23.45
2015-1031,A244,324,T60153195324,97,25,5,2015,25-May-15,32.065,-79.91091,31,Random,2,23.45
2015-1031,A244,324,T60153196324,101,25,5,2015,25-May-15,32.04934,-79.90395,30,Random,2,23.45
2015-1032,A244,324,T60153198324,81,25,5,2015,25-May-15,32.01118,-79.97192,31,Random,0,23.46
2015-1032,A244,324,T60153199324,89,25,5,2015,25-May-15,32.0194,-79.94038,32,Random,1,23.46
2015-1032,A244,324,T60153200324,93,25,5,2015,25-May-15,32.01663,-79.9377,32,Random,3,23.46
2015-1032,A244,324,T60153201324,102,25,5,2015,25-May-15,32.01321,-79.93311,33,Random,0,23.46
2015-1032,A244,324,T60153202324,106,25,5,2015,25-May-15,32.009,-79.88258,34,Random,0,23.46
2015-1033,A244,324,T60153204324,91,25,5,2015,25-May-15,32.00657,-79.6703,43,Random,0,23.11
2015-1034,A244,324,T60153206324,86,26,5,2015,26-May-15,31.49204,-79.78467,54,Random,0,21.08
2015-1034,A244,324,T60153207324,90,26,5,2015,26-May-15,31.48504,-79.78504,54,Random,0,21.08
2015-1034,A244,324,T60153208324,94,26,5,2015,26-May-15,31.47433,-79.7935,54,Random,0,21.08
2015-1034,A244,324,T60153209324,98,26,5,2015,26-May-15,31.46395,-79.7947,58,Random,0,21.08
2015-1034,A244,324,T60153210324,101,26,5,2015,26-May-15,31.45992,-79.79667,56,Random,21,21.08
2015-1034,A244,324,T60153211324,106,26,5,2015,26-May-15,31.45732,-79.80215,54,Random,0,21.08
2015-1035,A244,324,T60153213324,85,26,5,2015,26-May-15,31.52814,-79.7442,59,Random,1,19.29
2015-1035,A244,324,T60153214324,87,26,5,2015,26-May-15,31.53291,-79.7413,59,Random,0,19.29
2015-1035,A244,324,T60153215324,87,26,5,2015,26-May-15,31.53713,-79.73271,69,Random,3,19.29
2015-1035,A244,324,T60153216324,92,26,5,2015,26-May-15,31.54157,-79.73556,61,Random,0,19.29
2015-1035,A244,324,T60153217324,95,26,5,2015,26-May-15,31.54807,-79.72796,67,Random,2,19.29
2015-1035,A244,324,T60153218324,100,26,5,2015,26-May-15,31.54421,-79.71196,71,Random,0,19.29
2015-1036,A244,324,T60153220324,79,26,5,2015,26-May-15,31.52932,-79.82687,48,Random,0,22.39
2015-1036,A244,324,T60153221324,90,26,5,2015,26-May-15,31.52398,-79.82947,48,Random,1,22.39
2015-1036,A244,324,T60153222324,94,26,5,2015,26-May-15,31.51967,-79.83012,49,Random,0,22.39
2015-1037,A244,324,T60153224324,91,27,5,2015,27-May-15,29.90941,-80.28549,54,Random,0,17.41
2015-1037,A244,324,T60153225324,93,27,5,2015,27-May-15,29.91392,-80.28555,54,Random,0,17.41
2015-1037,A244,324,T60153226324,94,27,5,2015,27-May-15,29.92123,-80.28642,55,Random,0,17.41
2015-1037,A244,324,T60153227324,98,27,5,2015,27-May-15,29.9327,-80.28584,55,Random,0,17.41
